series_id,timestamp,value
series_0004,2023-04-27,112.093262
series_0004,2023-04-28,112.395004
series_0004,2023-05-01,113.241829
series_0004,2023-05-02,114.750557
series_0004,2023-05-03,115.071777
series_0004,2023-05-04,114.244415
series_0004,2023-05-05,114.54615
series_0004,2023-05-08,115.227516
series_0004,2023-05-09,114.302811
series_0004,2023-05-10,114.7603
series_0004,2023-05-11,114.419617
series_0004,2023-05-12,114.020531
series_0004,2023-05-15,113.271042
series_0004,2023-05-16,112.988762
series_0004,2023-05-17,111.703918
series_0004,2023-05-18,110.964149
series_0004,2023-05-19,112.414474
series_0004,2023-05-22,111.441101
series_0004,2023-05-23,110.253586
series_0004,2023-05-24,110.574806
series_0004,2023-05-25,109.309433
series_0004,2023-05-26,108.112183
series_0004,2023-05-30,106.262779
series_0004,2023-05-31,107.469765
series_0004,2023-06-01,107.975906
series_0004,2023-06-02,109.523567
series_0004,2023-06-05,110.097847
series_0004,2023-06-06,107.080406
series_0004,2023-06-07,105.71769
series_0004,2023-06-08,107.382156
series_0004,2023-06-09,107.761765
series_0004,2023-06-12,106.934402
series_0004,2023-06-13,107.060944
series_0004,2023-06-14,106.473022
series_0004,2023-06-15,107.198128
series_0004,2023-06-16,107.119736
series_0004,2023-06-20,108.011421
series_0004,2023-06-21,108.922714
series_0004,2023-06-22,111.431183
series_0004,2023-06-23,112.293465
series_0004,2023-06-26,110.804062
series_0004,2023-06-27,111.03923
series_0004,2023-06-28,110.176941
series_0004,2023-06-29,111.254799
series_0004,2023-06-30,113.067566
series_0004,2023-07-03,112.0289
series_0004,2023-07-05,111.411568
series_0004,2023-07-06,109.500824
series_0004,2023-07-07,106.806175
series_0004,2023-07-10,107.746857
series_0004,2023-07-11,106.512207
series_0004,2023-07-12,105.306976
series_0004,2023-07-13,104.180115
series_0004,2023-07-14,105.179581
series_0004,2023-07-17,103.445213
series_0004,2023-07-18,103.817566
series_0004,2023-07-19,103.817566
series_0004,2023-07-20,106.277046
series_0004,2023-07-21,108.168198
series_0004,2023-07-24,106.600403
series_0004,2023-07-25,105.365753
series_0004,2023-07-26,104.983604
series_0004,2023-07-27,103.151245
series_0004,2023-07-28,104.199707
series_0004,2023-07-31,104.503471
series_0004,2023-08-01,103.161049
series_0004,2023-08-02,103.572586
series_0004,2023-08-03,103.60199
series_0004,2023-08-04,102.886681
series_0004,2023-08-07,103.954742
series_0004,2023-08-08,104.268303
series_0004,2023-08-09,103.964539
series_0004,2023-08-10,103.445213
series_0004,2023-08-11,105.277573
series_0004,2023-08-14,106.717995
series_0004,2023-08-15,106.473022
series_0004,2023-08-16,106.541611
series_0004,2023-08-17,106.727791
series_0004,2023-08-18,107.002144
series_0004,2023-08-21,107.433296
series_0004,2023-08-22,105.0718
series_0004,2023-08-23,109.059883
series_0004,2023-08-24,107.247116
series_0004,2023-08-25,107.991821
series_0004,2023-08-28,106.737579
series_0004,2023-08-29,107.776253
series_0004,2023-08-30,107.991821
series_0004,2023-08-31,106.786575
series_0004,2023-09-01,107.629265
series_0004,2023-09-05,105.346169
series_0004,2023-09-06,104.346695
series_0004,2023-09-07,105.767509
series_0004,2023-09-08,106.855171
series_0004,2023-09-11,106.414223
series_0004,2023-09-12,106.825775
series_0004,2023-09-13,105.640129
series_0004,2023-09-14,106.784523
series_0004,2023-09-15,106.074203
series_0004,2023-09-18,106.370171
series_0004,2023-09-19,105.916359
series_0004,2023-09-20,105.867027
series_0004,2023-09-21,105.294838
series_0004,2023-09-22,104.910072
series_0004,2023-09-25,104.416794
series_0004,2023-09-26,103.972847
series_0004,2023-09-27,102.542351
series_0004,2023-09-28,102.897507
series_0004,2023-09-29,101.565659
series_0004,2023-10-02,101.171043
series_0004,2023-10-03,100.40152
series_0004,2023-10-04,100.796143
series_0004,2023-10-05,102.206917
series_0004,2023-10-06,102.483147
series_0004,2023-10-09,103.094818
series_0004,2023-10-10,102.216782
series_0004,2023-10-11,102.068794
series_0004,2023-10-12,102.197052
series_0004,2023-10-13,102.611412
series_0004,2023-10-16,102.739655
series_0004,2023-10-17,102.769257
series_0004,2023-10-18,100.618568
series_0004,2023-10-19,99.079552
series_0004,2023-10-20,101.289421
series_0004,2023-10-23,101.960274
series_0004,2023-10-24,101.644585
series_0004,2023-10-25,102.236511
series_0004,2023-10-26,104.130707
series_0004,2023-10-27,101.437408
series_0004,2023-10-30,101.299294
series_0004,2023-10-31,101.319016
series_0004,2023-11-01,101.467003
series_0004,2023-11-02,101.467003
series_0004,2023-11-03,101.989868
series_0004,2023-11-06,102.936966
series_0004,2023-11-07,102.60154
series_0004,2023-11-08,102.996162
series_0004,2023-11-09,101.003326
series_0004,2023-11-10,100.026634
series_0004,2023-11-13,101.09211
series_0004,2023-11-14,100.796143
series_0004,2023-11-15,99.987167
series_0004,2023-11-16,100.618568
series_0004,2023-11-17,100.381798
series_0004,2023-11-20,101.299294
series_0004,2023-11-21,100.835609
series_0004,2023-11-22,100.312737
series_0004,2023-11-24,100.500183
series_0004,2023-11-27,100.066093
series_0004,2023-11-28,98.832909
series_0004,2023-11-29,99.770126
series_0004,2023-11-30,101.101982
series_0004,2023-12-01,102.068794
series_0004,2023-12-04,103.647278
series_0004,2023-12-05,104.801559
series_0004,2023-12-06,104.209618
series_0004,2023-12-07,102.483147
series_0004,2023-12-08,102.354904
series_0004,2023-12-11,102.96656
series_0004,2023-12-12,102.956703
series_0004,2023-12-13,105.669724
series_0004,2023-12-14,105.212616
series_0004,2023-12-15,104.447472
series_0004,2023-12-18,105.371613
series_0004,2023-12-19,105.818771
series_0004,2023-12-20,104.6959
series_0004,2023-12-21,105.719406
series_0004,2023-12-22,107.021141
series_0004,2023-12-26,106.951584
series_0004,2023-12-27,107.299385
series_0004,2023-12-28,108.084396
series_0004,2023-12-29,108.332825
series_0004,2024-01-02,112.526222
series_0004,2024-01-03,114.046577
series_0004,2024-01-04,116.272469
series_0004,2024-01-05,116.48114
series_0004,2024-01-08,116.640129
series_0004,2024-01-09,117.68351
series_0004,2024-01-10,118.110802
series_0005,2023-03-27,36.309628
series_0005,2023-03-28,36.028603
series_0005,2023-03-29,36.79414
series_0005,2023-03-30,36.222412
series_0005,2023-03-31,36.222412
series_0005,2023-04-03,36.551884
series_0005,2023-04-04,35.670063
series_0005,2023-04-05,35.747581
series_0005,2023-04-06,36.726311
series_0005,2023-04-10,37.433704
series_0005,2023-04-11,38.150787
series_0005,2023-04-12,37.976357
series_0005,2023-04-13,38.431805
series_0005,2023-04-14,38.412422
series_0005,2023-04-17,40.021015
series_0005,2023-04-18,40.573368
series_0005,2023-04-19,40.931911
series_0005,2023-04-20,40.379559
series_0005,2023-04-21,39.962875
series_0005,2023-04-24,40.166374
series_0005,2023-04-25,39.294243
series_0005,2023-04-26,38.237995
series_0005,2023-04-27,38.431805
series_0005,2023-04-28,38.519012
series_0005,2023-05-01,39.139198
series_0005,2023-05-02,37.637199
series_0005,2023-05-03,37.453083
series_0005,2023-05-04,35.861206
series_0005,2023-05-05,37.05267
series_0005,2023-05-08,37.482384
series_0005,2023-05-09,37.638638
series_0005,2023-05-10,37.384716
series_0005,2023-05-11,37.433552
series_0005,2023-05-12,36.613194
series_0005,2023-05-15,37.863258
series_0005,2023-05-16,37.492146
series_0005,2023-05-17,39.513733
series_0005,2023-05-18,39.269581
series_0005,2023-05-19,39.093792
series_0005,2023-05-22,40.021572
series_0005,2023-05-23,40.246189
series_0005,2023-05-24,39.914146
series_0005,2023-05-25,39.943447
series_0005,2023-05-26,40.265724
series_0005,2023-05-30,40.021572
series_0005,2023-05-31,38.878937
series_0005,2023-06-01,39.123089
series_0005,2023-06-02,40.275494
series_0005,2023-06-05,39.503971
series_0005,2023-06-06,40.295021
series_0005,2023-06-07,41.086079
series_0005,2023-06-08,41.379063
series_0005,2023-06-09,41.144676
series_0005,2023-06-12,40.851692
series_0005,2023-06-13,41.652519
series_0005,2023-06-14,41.095848
series_0005,2023-06-15,41.369297
series_0005,2023-06-16,41.193508
series_0005,2023-06-20,40.910286
series_0005,2023-06-21,40.675903
series_0005,2023-06-22,40.099705
series_0005,2023-06-23,39.660225
series_0005,2023-06-26,39.640694
series_0005,2023-06-27,39.953209
series_0005,2023-06-28,39.669991
series_0005,2023-06-29,41.457191
series_0005,2023-06-30,41.681812
series_0005,2023-07-03,42.384975
series_0005,2023-07-05,42.4631
series_0005,2023-07-06,41.886902
series_0005,2023-07-07,41.769711
series_0005,2023-07-10,41.330231
series_0005,2023-07-11,41.74041
series_0005,2023-07-12,42.248249
series_0005,2023-07-13,42.687725
series_0005,2023-07-14,42.541233
series_0005,2023-07-17,43.693634
series_0005,2023-07-18,44.53352
series_0005,2023-07-19,45.178082
series_0005,2023-07-20,46.02774
series_0005,2023-07-21,44.885101
series_0005,2023-07-24,45.334339
series_0005,2023-07-25,44.416328
series_0005,2023-07-26,45.353874
series_0005,2023-07-27,44.699543
series_0005,2023-07-28,45.06089
series_0005,2023-07-31,45.080425
series_0005,2023-08-01,44.640945
series_0005,2023-08-02,44.045212
series_0005,2023-08-03,44.438915
series_0005,2023-08-04,44.143639
series_0005,2023-08-07,44.350334
series_0005,2023-08-08,43.779465
series_0005,2023-08-09,43.031437
series_0005,2023-08-10,42.98222
series_0005,2023-08-11,43.041279
series_0005,2023-08-14,43.051121
series_0005,2023-08-15,42.05703
series_0005,2023-08-16,41.555061
series_0005,2023-08-17,41.801125
series_0005,2023-08-18,41.83065
series_0005,2023-08-21,41.820812
series_0005,2023-08-22,40.846401
series_0005,2023-08-23,40.95467
series_0005,2023-08-24,40.777504
series_0005,2023-08-25,40.58065
series_0005,2023-08-28,41.220417
series_0005,2023-08-29,41.338528
series_0005,2023-08-30,40.885769
series_0005,2023-08-31,40.639709
series_0005,2023-09-01,40.994038
series_0005,2023-09-05,40.885769
series_0005,2023-09-06,40.373962
series_0005,2023-09-07,39.793251
series_0005,2023-09-08,40.354275
series_0005,2023-09-11,40.679081
series_0005,2023-09-12,41.870022
series_0005,2023-09-13,41.584587
series_0005,2023-09-14,42.371986
series_0005,2023-09-15,42.273563
series_0005,2023-09-18,42.746002
series_0005,2023-09-19,42.539314
series_0005,2023-09-20,42.19482
series_0005,2023-09-21,41.653484
series_0005,2023-09-22,40.58065
series_0005,2023-09-25,40.905457
series_0005,2023-09-26,40.009789
series_0005,2023-09-27,40.21648
series_0005,2023-09-28,40.26569
series_0005,2023-09-29,40.21648
series_0005,2023-10-02,38.986168
series_0005,2023-10-03,38.06097
series_0005,2023-10-04,38.356247
series_0005,2023-10-05,38.681049
series_0005,2023-10-06,39.064903
series_0005,2023-10-09,39.074749
series_0005,2023-10-10,39.19286
series_0005,2023-10-11,39.064903
series_0005,2023-10-12,39.11412
series_0005,2023-10-13,40.314907
series_0005,2023-10-16,40.994038
series_0005,2023-10-17,41.31884
series_0005,2023-10-18,40.875927
series_0005,2023-10-19,40.531441
series_0005,2023-10-20,39.635773
series_0005,2023-10-23,38.858215
series_0005,2023-10-24,38.661362
series_0005,2023-10-25,38.415298
series_0005,2023-10-26,39.025539
series_0005,2023-10-27,38.149555
series_0005,2023-10-30,38.809002
series_0005,2023-10-31,39.143646
series_0005,2023-11-01,38.986168
series_0005,2023-11-02,40.227448
series_0005,2023-11-03,41.329704
series_0005,2023-11-06,41.051659
series_0005,2023-11-07,40.753754
series_0005,2023-11-08,40.694168
series_0005,2023-11-09,40.118217
series_0005,2023-11-10,40.604797
series_0005,2023-11-13,40.485634
series_0005,2023-11-14,41.786499
series_0005,2023-11-15,42.541195
series_0005,2023-11-16,42.233356
series_0005,2023-11-17,42.660358
series_0005,2023-11-20,42.491547
series_0005,2023-11-21,42.302868
series_0005,2023-11-22,42.481613
series_0005,2023-11-24,42.620636
series_0005,2023-11-27,42.71994
series_0005,2023-11-28,43.067497
series_0005,2023-11-29,43.47464
series_0005,2023-11-30,44.278992
series_0005,2023-12-01,44.70599
series_0005,2023-12-04,44.805294
series_0005,2023-12-05,44.179691
series_0005,2023-12-06,44.189617
series_0005,2023-12-07,45.083344
series_0005,2023-12-08,45.778458
series_0005,2023-12-11,45.679157
series_0005,2023-12-12,46.145878
series_0005,2023-12-13,47.42688
series_0005,2023-12-14,50.157696
series_0005,2023-12-15,49.959095
series_0005,2023-12-18,49.313629
series_0005,2023-12-19,49.740627
series_0005,2023-12-20,48.995861
series_0005,2023-12-21,49.105095
series_0005,2023-12-22,48.836975
series_0005,2023-12-26,49.293766
series_0005,2023-12-27,48.985931
series_0005,2023-12-28,49.134884
series_0005,2023-12-29,48.876698
series_0005,2024-01-02,48.985931
series_0005,2024-01-03,48.340462
series_0005,2024-01-04,48.936275
series_0005,2024-01-05,49.571812
series_0005,2024-01-08,49.571812
series_0005,2024-01-09,48.946209
series_0005,2024-01-10,48.737675
